Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var2
0.0227666430388544,0.0463474910691314,0.0463474910691314,0.130379592278763,-0.60390808599609,0.0784886801121203,0.626476782602223,0.107978230796962,-0.0262772534982102,a
0.0304990181661357,0.0548837554245758,0.0548837554245758,0.167209824564835,-0.548157321220729,0.101160097935695,0.731271814056188,0.0944046241094451,0.264683910157494,a
0.0226970716556619,0.0369720868577126,0.0369720868577126,0.129979085990538,-0.608328045515903,0.0313626446963392,0.654877486840686,0.0872667511186035,-0.117147800946206,a
0.024193041516837,0.0397447767588684,0.0397447767588684,0.144001280498606,-0.523616651061204,0.078761932257727,0.775405960376862,0.115373279269123,0.179633766061437,a
0.0427123409302233,0.0515127271728164,0.0515127271728164,0.2256805988119,-0.572712785596275,0.260524640885699,0.640977073472364,0.073078454067733,0.191379555808656,a
0.0518936549357318,0.0720301871578626,0.0720301871578626,0.246991059701013,-0.605617886955262,0.242101413296882,0.585977854758749,0.161751855542263,0.0330304239757542,b
0.0268507305695987,0.049475301352376,0.049475301352376,0.144949573957545,-0.595224526714056,0.0968031967459885,0.644623282492288,0.134705293189759,-0.165406437188897,a
0.0262060398222729,0.0550104865906287,0.0550104865906287,0.149964881483779,-0.558702587742792,0.151481477618267,0.728781741110166,0.163898107988525,-0.602417466072058,a
0.0224306456152404,0.0438208997013895,0.0438208997013895,0.130567985010572,-0.575465839993078,0.0645354499359012,0.766413042390712,0.0900531351727813,0.396063993219261,a
0.0296242329840802,0.0492488871259654,0.0492488871259654,0.158371834651662,-0.577411101281888,0.156195519710013,0.669580892755201,0.111877886034369,0.0793470007593014,a
0.0274145148041129,0.0471274031556612,0.0471274031556612,0.157663282231684,-0.56133888381703,0.118224871782234,0.634254300145209,0.13163499325157,0.0469995728929385,a
0.0229052238055922,0.0413545337063031,0.0413545337063031,0.132303939018484,-0.499575981091166,0.0896915987619731,0.759580212816795,0.133575921659605,-0.0591004003589425,a
0.0313174793625455,0.0512179258457792,0.0512179258457792,0.168902298621923,-0.566015608977863,0.172189454916349,0.698778477160855,0.101313056764434,-0.0922709440647937,a
0.028338172289141,0.0517994981358474,0.0517994981358474,0.159544259645967,-0.53825421235553,0.138412036752856,0.790220443185487,0.10717491676189,-0.265753567941983,a
0.0251636837209696,0.0418121170433224,0.0418121170433224,0.147303487685827,-0.499295281496085,0.0918968132704,0.79527546904051,0.0737197791616323,0.0348101918180974,a
0.153443079960936,0.283138146855204,0.283138146855204,0.406652580014813,-0.823994275265521,0.472348281481001,0.381260798622147,0.22596116669406,0.0383100806103822,b
0.022495864809639,0.0435852350103319,0.0435852350103319,0.13264541367624,-0.715138947239692,0.0285924403946356,0.448789671450057,0.0862404857768773,-0.433878161933952,a
0.0365593945769504,0.0593301016753831,0.0593301016753831,0.176153493452053,-0.641457889074548,0.207333195570177,0.561721882222796,0.394108662980409,0.224015017295199,a
0.0316363421019006,0.0506680218201956,0.0506680218201956,0.17598884062531,-0.565093687099392,0.130541331576212,0.67331109239491,0.100369473605406,0.458359516141701,a
0.0211519361273169,0.0397036610710412,0.0397036610710412,0.123529940157181,-0.475528559871896,0.018860698522477,0.770572817749808,0.0778318285601304,-0.194854907398237,a
0.022954549953414,0.0455702664915454,0.0455702664915454,0.133700444447544,-0.532619684108381,0.102837945899674,0.810086043911947,0.108838099707799,0.122026069349532,a
0.144635316400087,0.123508186527688,0.123508186527688,0.302004986647797,-0.723887469352744,0.324530951371738,0.472400109464313,0.244158333896135,-0.117100493054708,b
0.0304558790335915,0.0461579471074953,0.0461579471074953,0.169325369656602,-0.537568889062223,0.145724297594262,0.737627732064737,0.0852525156992508,-0.183602648063781,a
0.0419771986894832,0.0571975629773386,0.0571975629773386,0.226192137863578,-0.623452192383641,0.22651964823164,0.56973967238136,0.107001802021688,-0.348232346241457,a
0.0246793272790681,0.039562090896494,0.039562090896494,0.141748407972267,-0.642236402611135,0.0597709235478214,0.587181061794626,0.075916426741277,0.0752099245165037,a
0.0295781318595364,0.0434286379525677,0.0434286379525677,0.163414397557334,-0.546063133821743,0.101547078334921,0.739534816464618,0.0810248682808162,-0.394757146006319,a
0.0232225692595612,0.0397664451010718,0.0397664451010718,0.128549266818555,-0.5036301799554,0.120386845342851,0.817928581903798,0.142080208229092,-0.00796475575803595,a
0.0237482364403408,0.0388849689864915,0.0388849689864915,0.130928339959757,-0.520627542225249,0.0607861941381369,0.751397832804597,0.0787206717500814,-0.798660110746893,a
0.0369937993797414,0.0636917106349063,0.0636917106349063,0.193824393475148,-0.718877335485464,0.264666978676311,0.537474417722782,0.105847547851673,-0.0978985530495042,b
0.0232876626393824,0.0415123484872824,0.0415123484872824,0.128258062752169,-0.560237036409278,0.0717782451830983,0.685763128265847,0.088353253171141,0.0841486675631912,a
0.128869104352782,0.328792607704628,0.328792607704628,0.482836390909775,-0.710961552882668,0.72634365937849,0.53396143709641,0.253701854314885,-0.374097319827461,a
0.13674364035823,0.149853756355076,0.149853756355076,0.342013699597742,-0.761159551992369,0.372905771311844,0.441249663437565,0.352028049345898,0.18824287643392,b
0.026931503007676,0.0533318507621675,0.0533318507621675,0.150411841671223,-0.794205791450042,0.0976585155945902,0.361996542733152,0.0984932327568629,0.0483832533643516,a
0.0268915760492251,0.0418491400223492,0.0418491400223492,0.139862618724235,-0.638585078267031,0.081549048974284,0.598448037888263,0.128583233401651,-0.245580955284917,a
0.0258603203292257,0.0453989947219649,0.0453989947219649,0.139027520135567,-0.535803005890673,0.0662637564101841,0.64661552441321,0.12677486689373,-0.424853447624394,a
0.0180528040596783,0.0341666703220981,0.0341666703220981,0.108753996345561,-0.453481999982793,-0.0721093307019275,0.731397945404641,0.0884540255061111,0.0611406683932973,a
0.0239442011343151,0.04510170542349,0.04510170542349,0.137753389844311,-0.612734641878015,0.0326375240664648,0.609683514994651,0.0891186723294569,0.0285410650547952,a
0.0404072132750106,0.073313700993594,0.073313700993594,0.206511516435693,-0.54939947317997,0.261276294436791,0.661966199257412,0.0915287538988523,0.422359220215076,a
0.0267265695274432,0.0455186539650497,0.0455186539650497,0.146386092642335,-0.665675684300152,0.0722952786077901,0.518162659224813,0.116874613810793,-0.0197927662647924,a
0.0251434548012865,0.0441743446082806,0.0441743446082806,0.14127771936123,-0.581540719749053,0.0944254618543735,0.665993766759124,0.0655203093825679,-0.0667534215629059,a
0.0254904414329579,0.0456240172443048,0.0456240172443048,0.137735848905382,-0.502420118075032,0.0979764087114984,0.712450949258365,0.0956732092340866,0.112467515800956,a
0.0246696106793148,0.0439243200017584,0.0439243200017584,0.144663162378584,-0.591082211384883,0.0924464922725831,0.634897774426238,0.0942592189166503,-0.383240735596421,a
0.0236024908470456,0.0434460103282103,0.0434460103282103,0.134047948157063,-0.504061136589447,0.047776809553776,0.76504468384829,0.0920645945117602,0.0987329157175398,a
0.0247639435038829,0.0398649657915947,0.0398649657915947,0.140984890070635,-0.53183874337832,0.024374546457661,0.748772870602021,0.0938319934145985,-0.345568011039802,a
0.0593277382180518,0.0993617514174917,0.0993617514174917,0.205324823557087,-0.72035464317325,0.285924119599751,0.496342369484735,0.237026613960589,-0.078125247741915,b
0.0901191809059369,0.149172650711067,0.149172650711067,0.313981512765083,-0.675928658867567,0.391937817111456,0.573285356491475,0.257009446537508,-0.000566576931041642,b
0.0251800692226587,0.038917181259744,0.038917181259744,0.138238285761484,-0.572012644214447,0.0699434551583046,0.656504732876241,0.0874917829834522,-0.41398435178766,a
0.174520691107665,0.223902621540357,0.223902621540357,0.514859320792555,-0.738681234189519,0.641757240210242,0.459061847900084,0.485770691646777,0.26982134551396,a
0.0279989940973206,0.0495695653555191,0.0495695653555191,0.145366529064476,-0.539431151849189,0.154019280944781,0.745678731273003,0.125655528315882,0.156726720508042,a
0.0686074587590176,0.116941016339879,0.116941016339879,0.23799627776823,-0.761262535143164,0.226883003772322,0.440758390410356,0.231477515055063,-0.034906407843914,b
0.0267644696465332,0.0489623776994726,0.0489623776994726,0.159130523806301,-0.583392758561022,0.0834277446680863,0.619089780834242,0.0746821113240355,0.367465393376555,a
0.032683926734222,0.0536127076876558,0.0536127076876558,0.166703574395654,-0.604567984723039,0.140689458409583,0.573720033085441,0.11229582637852,-0.297233016213319,a
0.0251795876535098,0.0414702129408956,0.0414702129408956,0.144806174155823,-0.642317604014585,0.0575582504886247,0.604945735622194,0.0991773085736254,-0.4118050852675,a
0.0291722795090634,0.0565704752271084,0.0565704752271084,0.160430347127105,-0.596312092756358,0.0960885892007844,0.707597679287562,0.113918087435059,-0.137775246772969,a
0.0268785387873992,0.0454773696090297,0.0454773696090297,0.15545183389978,-0.644272822172672,0.0784629984625199,0.617943028234363,0.116553248555583,-0.277353834472285,a
0.0438601450852527,0.0539542715569728,0.0539542715569728,0.218542554749556,-0.58779560579397,0.217066792933117,0.612988968988548,0.0852662745153439,-0.119758231517913,a
0.0409752756476277,0.0505926875831261,0.0505926875831261,0.200671383056127,-0.477863143545836,0.205252706019541,0.674594285023916,0.0747374743881135,-0.0416314133853997,a
0.0273807401392739,0.0386385901052438,0.0386385901052438,0.15778558441722,-0.543531252520866,0.111599946592547,0.644135511032762,0.159462341872499,0.320639096538227,a
0.0289069509637475,0.0515893636830439,0.0515893636830439,0.156124514694191,-0.633418461554677,0.14267485916256,0.639607612379219,0.109591909249358,-0.0236776321628257,a
0.026374532828149,0.0497703744726606,0.0497703744726606,0.145791354677544,-0.527034401297775,0.0977313434986177,0.702749696164306,0.107040733212489,-0.268729715564336,a
0.0262984072095393,0.0413534164649276,0.0413534164649276,0.148946416593352,-0.55791391377256,0.181092897558467,0.766264736628887,0.108440375071376,-0.275602017572404,a
0.0248746030667551,0.0424250910851986,0.0424250910851986,0.140032210809299,-0.536132250111814,0.0515411104870989,0.78004491567576,0.105310779538433,0.0471590664890186,a
0.0249475250958035,0.0413783594162534,0.0413783594162534,0.142278844053595,-0.57379363703718,0.0804405541361197,0.654277371103262,0.075340107793434,-0.179476559886583,a
0.0282875972732716,0.0529344956098187,0.0529344956098187,0.153110464731031,-0.685261177525507,0.0498012725995032,0.438395795968633,0.117098301770836,-0.0307782643077177,b
0.0225252485286355,0.0386931689800618,0.0386931689800618,0.132111488808753,-0.545947600418672,0.0609013840530113,0.706340853537225,0.0807282541188237,0.563594533029612,a
0.0241480045864947,0.0489044293180308,0.0489044293180308,0.1363586899632,-0.549931785396731,0.0740243209246698,0.662010629214911,0.0774355570442767,0.0613135914958238,a
0.0802424174227226,0.212309897456844,0.212309897456844,0.365278732345269,-0.834977063600293,0.696324523015186,0.278263780780567,0.815274908067817,-0.152122664949294,a
0.0270878517260406,0.0495338931145551,0.0495338931145551,0.141622176260487,-0.54621414543733,0.0991940183265806,0.675218176794791,0.100818241490744,0.328018223234624,a
0.108214718215923,0.120097733662869,0.120097733662869,0.273220644994342,-0.750198632203215,0.26181034683724,0.469134989082173,0.157768518163212,-0.00249799521175215,b
0.0308131172733578,0.0433628958962496,0.0433628958962496,0.162459101779054,-0.584078569436879,0.109734944576974,0.660529312631321,0.108582116346982,-0.83708831624905,a
0.0301728733010395,0.0643850947005834,0.0643850947005834,0.173474752322463,-0.618848998378189,0.147062304841718,0.60067472509221,0.148431460677143,-0.337401551357065,a
0.027066889871721,0.0461040474220009,0.0461040474220009,0.155030676518182,-0.681893931219346,0.0988567573231556,0.553463436852411,0.078493314178309,0.353229403948367,a
0.0243837207660146,0.0373891964708457,0.0373891964708457,0.140795882117508,-0.657635467844011,0.0242777386559925,0.496867567577948,0.177837151561224,0.231825231425386,a
0.0315554123894884,0.0556088232941902,0.0556088232941902,0.157894639249207,-0.547670111866646,0.130887018340847,0.703291294068871,0.139776822179534,0.257733485193622,a
0.0323199440320668,0.0455649618553649,0.0455649618553649,0.168271876106507,-0.48396303307932,0.140716212718155,0.76031175770409,0.139740969391358,-0.706842852723642,a
0.0312521860683698,0.037034878728158,0.037034878728158,0.176275658987569,-0.574598571449721,0.181463362006473,0.718766050891339,0.15079190131371,-0.156731542275224,a
0.0229753360679712,0.0447044378686426,0.0447044378686426,0.135964735244186,-0.576924329064196,0.0301866903304659,0.684388693214495,0.0775820306850025,0.0273597784987306,b
0.031412189893487,0.0440633964477023,0.0440633964477023,0.156809457528711,-0.476074456518842,0.115882665832308,0.778187511247596,0.0969441811225252,0.010598095905613,a
0.0245538614017843,0.0441805587484796,0.0441805587484796,0.146254702016196,-0.529266849515747,0.0155672468204089,0.71579123130412,0.0833595097583988,-0.377942293090357,a
0.0382992375667022,0.0559582209493196,0.0559582209493196,0.177082907577569,-0.679093906148127,0.187255225094417,0.502183410751344,0.178188405207373,0.00461443119388988,a
0.0237214841820011,0.0416487331954918,0.0416487331954918,0.131930134304666,-0.530294931332581,0.0549182639812799,0.752857119060314,0.0825340525819021,0.202801404359365,a
0.0329959579732125,0.0457855271404193,0.0457855271404193,0.181874887462204,-0.575225707006055,0.185525426454648,0.702868934642743,0.180278553486606,-0.0893829850450628,a
0.0283539225467473,0.0447816485028942,0.0447816485028942,0.153415006980248,-0.635826475842689,0.0841814377821796,0.608613499481969,0.0948886944524928,-0.152101460099331,a
0.0252537861682477,0.0479866248030293,0.0479866248030293,0.139946134930724,-0.62958949700666,0.111606010885778,0.636311365162253,0.109068811383132,0.268917717650981,a
0.0228250708874456,0.0436000517429918,0.0436000517429918,0.135953766908632,-0.575392246889174,0.0359314413282587,0.650967237664613,0.0842745552518333,0.614607061503416,a
0.026379939274711,0.0469521096456227,0.0469521096456227,0.148982716483313,-0.61186450650814,0.102293322871281,0.656684208072631,0.118237460473647,0.0453897508631681,a
0.0332023758904895,0.052573161029523,0.052573161029523,0.174589172550108,-0.671823152035327,0.163522661691279,0.504393016821428,0.101783637173026,0.04229909001853,b
0.0305847665828075,0.0565008002943197,0.0565008002943197,0.176474575468223,-0.778880501543632,0.141431008216736,0.400029816763015,0.369618254041681,-0.257631842341409,a
0.0457006872389508,0.0711431377111784,0.0711431377111784,0.229040563362497,-0.619684353304353,0.272143638550994,0.629954879078054,0.324001831888277,-0.0447336211879101,a
0.0298006751587275,0.0446563229563146,0.0446563229563146,0.150632217351945,-0.357951462368449,0.170970937834332,0.832177498423818,0.0918795312241002,0.0586628976040837,a
0.0247352930515598,0.0476057291301052,0.0476057291301052,0.130450570500129,-0.540212248909037,0.0640956104660332,0.783536983426594,0.0748477173869451,-0.235377606448221,a
0.0345977086762858,0.0553603432749113,0.0553603432749113,0.180609008889378,-0.549065174582117,0.209276648771078,0.730916346752956,0.106718868305604,-0.254988061585751,a
0.0260814840295757,0.0441529707761902,0.0441529707761902,0.155674526038995,-0.653739215049782,0.0774328740138823,0.55124422101618,0.148439028355332,-0.176163866742597,a
0.0300520743910702,0.057701143371208,0.057701143371208,0.172883817843072,-0.706707978574779,0.101673904277632,0.472823814253172,0.115013017447212,0.079163610156622,a
0.077540928737148,0.124323017531894,0.124323017531894,0.253881709722732,-0.708590608381736,0.291115066725351,0.508235842623399,0.125347961223609,0.00815336766330244,b
0.0219512750631513,0.0388989541074251,0.0388989541074251,0.121408608374459,-0.646483308982403,0.0736130148285198,0.641107386100826,0.140402220689084,-0.108796054418925,a
0.0252014065857757,0.0449103313469372,0.0449103313469372,0.138076713671099,-0.500204873746514,0.0731686846093822,0.834247274827413,0.130778560535296,0.0925715008858516,a
0.0231599100543232,0.0416634276064872,0.0416634276064872,0.137360857186639,-0.638768678949307,0.0615916166668758,0.630846374401047,0.139798316034605,0.138074669417343,a
0.14612944722179,0.184785144983445,0.184785144983445,0.379582174658522,-0.710535815402084,0.42938409722474,0.531172910502585,0.205375507032524,-0.0360594126093932,b
0.16428888347636,0.438323758661712,0.438323758661712,0.527164875118204,-0.878138323245838,0.651495360425329,0.254429007713155,0.318815811791268,-0.165433364545725,a
0.0203202329268344,0.0405429506376428,0.0405429506376428,0.11785667388449,-0.611423982861948,0.0533658013398591,0.632940622912132,0.108434339459241,-0.18346201140968,a
0.0320456632880205,0.0466739427740459,0.0466739427740459,0.182982027810908,-0.596075539454133,0.244770633526763,0.748371610516807,0.108963577083506,-1,a
0.0266459558044612,0.0456980169104439,0.0456980169104439,0.148799945653038,-0.580836613996841,0.0975956373327378,0.544590866638652,0.1148460122793,-0.273206150341685,a
0.0323572622315899,0.0483284461688058,0.0483284461688058,0.178197978269572,-0.623887101164759,0.163297315518766,0.595417595804519,0.101863284725785,-0.329422179119962,a
0.0532708217453794,0.0968244466341653,0.0968244466341653,0.229273013009445,-0.700196863644441,0.296045609947748,0.51917023895756,0.213835519640418,-0.0775532520719235,b
0.0299071602018347,0.0521316720351021,0.0521316720351021,0.154292619007403,-0.609990363849292,0.102142109418842,0.641339161514941,0.0827819582923571,-0.700223409847555,a
0.0327876095554652,0.0624751088725406,0.0624751088725406,0.182172764161763,-0.631013753439727,0.15170874454912,0.577414216252679,0.0832136919717083,-0.337656958903593,a
0.0536080567295907,0.102479416423939,0.102479416423939,0.226687968816298,-0.681807836468959,0.203601025405328,0.525995783840537,0.123272634518509,-0.0340169777617542,b
0.0318045755396493,0.0609498544843118,0.0609498544843118,0.178603038140707,-0.496780978172272,0.160785897580535,0.738367334642112,0.0975628583857176,0.00893083125429368,a
0.0265526638614918,0.0456717703116477,0.0456717703116477,0.148337557804089,-0.602829899428314,0.0936520490623479,0.616662318707909,0.0918356529259818,0.42189590338793,a
0.0267692617489688,0.0413235247523745,0.0413235247523745,0.152714935234323,-0.553245708887388,0.0924538770968762,0.63562131286784,0.109813956829192,0.587146589843226,a
0.0220286228912834,0.0412324523350582,0.0412324523350582,0.130160931124915,-0.579266552284298,0.0479866751145042,0.690655956499806,0.0914827890069642,-0.00998278012799659,a
0.0416306010878083,0.0583166469627189,0.0583166469627189,0.213787398695691,-0.581572097517009,0.216004853012769,0.679878645497664,0.0857019647946497,-0.0536532357444266,b
0.022380531515793,0.039535191034358,0.039535191034358,0.125589361916604,-0.580660946770512,0.026721589359536,0.624392671767811,0.0859055923493921,-0.525151255749169,a
0.0259516673998957,0.0409249146139984,0.0409249146139984,0.146758154206109,-0.632709490978499,0.0712665567189991,0.666735533292619,0.10278383913791,-0.393755570961671,a
0.0272076505705308,0.0483668656129562,0.0483668656129562,0.149774370180515,-0.52541814306658,0.0983864166393422,0.757538048512423,0.0831733279514552,0.013431780692797,a
0.0258185655697957,0.0476537214710504,0.0476537214710504,0.135393578034001,-0.490716839395409,0.0926956212273767,0.746576107254952,0.120975770743918,-0.0728821936648471,a
0.0394273348895995,0.0842991180329723,0.0842991180329723,0.207234123495734,-0.686043735707492,0.296689415633555,0.544480538273941,0.114292361165412,0.0597048557054128,a
0.0309144912283233,0.0466787422354004,0.0466787422354004,0.161187246728892,-0.646992054567752,0.15229368960756,0.587971638146988,0.125855527962629,-0.279363271504501,a
0.0599549343373759,0.0853437290755571,0.0853437290755571,0.254529400094343,-0.768641846699653,0.282232028464167,0.421892940941743,0.203681180125213,-0.0422022839556867,b
0.0276244994085473,0.0407664964327562,0.0407664964327562,0.150423755049335,-0.527420962526268,0.0983315722262464,0.72849796900396,0.102833283095544,0.137504745634017,a
0.0230505747990712,0.0436096235507679,0.0436096235507679,0.130852978401288,-0.52450176211812,0.0586210190822302,0.747693890738498,0.0985582416491312,0.2636156554152,a
0.0963053865465394,0.201864868806745,0.201864868806745,0.379719804190075,-0.679830421464336,0.512919261755866,0.597256907468044,0.221241228910634,-0.0462093658364691,b
0.10313501932483,0.151196943667613,0.151196943667613,0.302809924464987,-0.744623258239748,0.338653400558309,0.451116134684489,0.465580584004815,-0.177144433371298,b
0.0295302575085293,0.0482718228714596,0.0482718228714596,0.157864170550356,-0.487913613940541,0.120014399300961,0.679762156947022,0.090446087296347,0.103099576960625,a
0.0299871995288341,0.0534995440475379,0.0534995440475379,0.160284879825025,-0.622234072070272,0.121574823243274,0.637613863449427,0.0952521020940083,-0.0819826528824248,a
0.0193145188585112,0.0345423524563394,0.0345423524563394,0.112424970870423,-0.594262020912558,0.0247453880663486,0.636434514338797,0.138789597997543,0.0399670675071957,a
0.0686552594023576,0.134568243968266,0.134568243968266,0.266109949242795,-0.690808502777957,0.409477739269932,0.536450169076937,0.14447973023685,-0.0808224615172223,b
0.0557293916129608,0.0981004230177109,0.0981004230177109,0.238574811745169,-0.754094299471298,0.309268981357605,0.444399030712777,0.151444485210536,-0.106703164681183,b
0.0275501952147086,0.05455812285423,0.05455812285423,0.150291501050103,-0.512477150375377,0.115068741121185,0.755219713502038,0.112369181246068,0.227113827555876,a
0.0221978069953287,0.0378785473785802,0.0378785473785802,0.128536855787141,-0.431446209218814,0.0676826970756492,0.823422782438492,0.0943729508737969,-0.134895813884013,a
0.028198214858366,0.0574772001176776,0.0574772001176776,0.150894006713517,-0.400710364292173,0.135762856510702,0.928744085000217,0.116477367854263,-0.143052391799544,a
0.044109268817364,0.067433839367099,0.067433839367099,0.199185071261002,-0.677362564267024,0.238919041570863,0.591680282946846,0.199122651681883,-0.0769282764307875,b
0.0238159721257397,0.0376666179742438,0.0376666179742438,0.130520151036497,-0.58583982612741,0.063931012310157,0.640003567148342,0.0880183608060156,0.0285338754168949,a
0.0360645937169421,0.0558413268314014,0.0558413268314014,0.18262186765878,-0.664218619900758,0.172061836801047,0.582310232335114,0.113550007794081,-0.15857690145845,b
0.0248351440341575,0.05001995262758,0.05001995262758,0.140801414064697,-0.596313236121469,0.0983893134494469,0.673627880599289,0.103997004481279,-0.0497284922114079,a
0.0262516634404035,0.0487371244323638,0.0487371244323638,0.149124765686093,-0.506618175241486,0.067199455818734,0.82481459283297,0.114014718257248,0.254123524539242,a
0.0574745675238355,0.0786925046102533,0.0786925046102533,0.230111915948329,-0.673532925731036,0.186840110519048,0.519335324231889,0.120143168998204,-0.093422252427317,b
